//mph
0.0	0.0
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	1.8019759
22.0	3.5418147
23.0	5.3437906
24.0	7.0836294
25.0	8.8856053
26.0	10.6254441
27.0	12.42742
28.0	12.42742
29.0	12.42742
30.0	12.42742
31.0	12.42742
32.0	12.42742
33.0	12.42742
34.0	12.42742
35.0	12.42742
36.0	12.42742
37.0	12.42742
38.0	12.42742
39.0	12.42742
40.0	12.42742
41.0	12.42742
42.0	12.42742
43.0	10.6254441
44.0	8.8856053
45.0	7.0836294
46.0	5.3437906
47.0	3.5418147
48.0	1.8019759
49.0	0.0
50.0	0.0
51.0	0.0
52.0	0.0
53.0	0.0
54.0	0.0
55.0	0.0
56.0	0.0
57.0	0.0
58.0	0.0
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	1.8019759
67.0	3.5418147
68.0	5.3437906
69.0	7.0836294
70.0	8.8856053
71.0	10.6254441
72.0	12.42742
73.0	14.2293959
74.0	15.9692347
75.0	17.7712106
76.0	19.5110494
77.0	21.3130253
78.0	23.0528641
79.0	24.85484
80.0	24.85484
81.0	24.85484
82.0	24.85484
83.0	24.85484
84.0	24.85484
85.0	24.85484
86.0	24.85484
87.0	24.85484
88.0	24.85484
89.0	24.85484
90.0	24.85484
91.0	24.85484
92.0	24.85484
93.0	24.85484
94.0	24.85484
95.0	23.612098
96.0	22.369356
97.0	21.126614
98.0	19.883872
99.0	18.64113
100.0	17.398388
101.0	16.155646
102.0	14.912904
103.0	13.670162
104.0	12.42742
105.0	12.42742
106.0	12.42742
107.0	13.4837507
108.0	14.4779443
109.0	15.534275
110.0	16.5906057
111.0	17.5847993
112.0	18.64113
113.0	19.6974607
114.0	20.6916543
115.0	21.747985
116.0	22.8043157
117.0	23.7985093
118.0	24.85484
119.0	23.612098
120.0	22.369356
121.0	21.126614
122.0	19.883872
123.0	18.64113
124.0	17.398388
125.0	16.155646
126.0	14.912904
127.0	13.670162
128.0	12.42742
129.0	10.6254441
130.0	8.8856053
131.0	7.0836294
132.0	5.3437906
133.0	3.5418147
134.0	1.8019759
135.0	0.0
