//mph
0.0	0.0
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	2.3612098
13.0	4.6602825
14.0	7.0214923
15.0	9.320565
16.0	9.320565
17.0	9.320565
18.0	9.320565
19.0	9.320565
20.0	9.320565
21.0	9.320565
22.0	9.320565
23.0	9.320565
24.0	7.456452
25.0	5.592339
26.0	3.728226
27.0	1.864113
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	1.6777017
51.0	3.2932663
52.0	4.970968
53.0	6.6486697
54.0	8.2642343
55.0	9.941936
56.0	11.6196377
57.0	13.2352023
58.0	14.912904
59.0	16.5906057
60.0	18.2061703
61.0	19.883872
62.0	19.883872
63.0	19.883872
64.0	19.883872
65.0	19.883872
66.0	19.883872
67.0	19.883872
68.0	19.883872
69.0	19.883872
70.0	19.883872
71.0	19.883872
72.0	19.883872
73.0	19.883872
74.0	19.883872
75.0	19.883872
76.0	19.883872
77.0	19.883872
78.0	19.883872
79.0	19.883872
80.0	19.883872
81.0	19.883872
82.0	19.883872
83.0	19.883872
84.0	19.883872
85.0	19.883872
86.0	18.0818961
87.0	16.2799202
88.0	14.4779443
89.0	12.6759684
90.0	10.8739925
91.0	9.0098795
92.0	7.2079036
93.0	5.4059277
94.0	3.6039518
95.0	1.8019759
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
101.0	0.0
102.0	0.0
103.0	0.0
104.0	0.0
105.0	0.0
106.0	0.0
107.0	0.0
108.0	0.0
109.0	0.0
110.0	0.0
111.0	0.0
112.0	0.0
113.0	0.0
114.0	0.0
115.0	0.0
116.0	0.0
117.0	0.0
118.0	1.1806049
119.0	2.3612098
120.0	3.6039518
121.0	4.7845567
122.0	5.9651616
123.0	7.1457665
124.0	8.3885085
125.0	9.5691134
126.0	10.7497183
127.0	11.9303232
128.0	13.1730652
129.0	14.5400814
130.0	15.534275
131.0	16.7148799
132.0	17.8954848
133.0	19.1382268
134.0	20.3188317
135.0	21.4994366
136.0	22.6800415
137.0	23.9227835
138.0	25.1033884
139.0	26.2839933
140.0	27.4645982
141.0	28.7073402
142.0	29.8879451
143.0	31.06855
144.0	31.06855
145.0	31.06855
146.0	31.06855
147.0	31.06855
148.0	31.06855
149.0	31.06855
150.0	31.06855
151.0	31.06855
152.0	31.06855
153.0	31.06855
154.0	31.06855
155.0	31.06855
156.0	29.8879451
157.0	28.7073402
158.0	27.5888724
159.0	26.4082675
160.0	25.2276626
161.0	24.1091948
162.0	22.9285899
163.0	21.747985
164.0	21.747985
165.0	21.747985
166.0	21.747985
167.0	21.747985
168.0	21.747985
169.0	21.747985
170.0	21.747985
171.0	21.747985
172.0	21.747985
173.0	21.747985
174.0	21.747985
175.0	21.747985
176.0	21.747985
177.0	19.9460091
178.0	18.1440332
179.0	16.2799202
180.0	14.4779443
181.0	12.6759684
182.0	10.8739925
183.0	9.0720166
184.0	7.2700407
185.0	5.4059277
186.0	3.6039518
187.0	1.8019759
188.0	0.0
189.0	0.0
190.0	0.0
191.0	0.0
192.0	0.0
193.0	0.0
194.0	0.0
195.0	0.0
