//kph
0.0	0.0
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	1.19999664617
31.0	4.19998826159
32.0	7.29997959752
33.0	8.79997540523
34.0	10.7999698155
35.0	12.2999656232
36.0	13.0999633873
37.0	12.2999656232
38.0	12.2999656232
39.0	11.4999678591
40.0	11.4999678591
41.0	11.0999689771
42.0	11.0999689771
43.0	11.0999689771
44.0	13.0999633873
45.0	14.9999580771
46.0	16.8999527669
47.0	16.8999527669
48.0	16.0999550028
49.0	15.6999561207
50.0	15.3999569592
51.0	14.9999580771
52.0	13.7999614309
53.0	10.7999698155
54.0	8.39997652318
55.0	6.09998295135
56.0	4.19998826159
57.0	3.49999021799
58.0	3.49999021799
59.0	1.49999580771
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	1.19999664617
73.0	3.49999021799
74.0	7.69997847958
75.0	11.0999689771
76.0	13.7999614309
77.0	16.4999538848
78.0	18.3999485746
79.0	20.3999429849
80.0	20.6999421464
81.0	19.5999452207
82.0	17.2999516489
83.0	12.2999656232
84.0	8.09997736163
85.0	6.09998295135
86.0	9.59997316934
87.0	12.6999645053
88.0	15.6999561207
89.0	17.9999496925
90.0	20.3999429849
91.0	21.8999387926
92.0	23.3999346003
93.0	23.7999334823
94.0	24.5999312464
95.0	24.9999301285
96.0	26.0999270542
97.0	26.0999270542
98.0	26.8999248183
99.0	26.8999248183
100.0	26.8999248183
101.0	26.4999259362
102.0	25.6999281721
103.0	21.8999387926
104.0	16.4999538848
105.0	9.9999720514
106.0	4.59998714364
107.0	1.49999580771
108.0	0.399998882056
109.0	0.0
110.0	0.0
111.0	0.0
112.0	0.0
113.0	0.0
114.0	0.0
115.0	0.0
116.0	0.0
117.0	0.399998882056
118.0	1.19999664617
119.0	1.89999468977
120.0	3.79998937953
121.0	7.69997847958
122.0	11.4999678591
123.0	14.599959195
124.0	17.9999496925
125.0	21.4999399105
126.0	24.9999301285
127.0	28.399920626
128.0	30.6999141978
129.0	31.899910844
130.0	32.299909726
131.0	32.299909726
132.0	31.899910844
133.0	30.2999153157
134.0	27.9999217439
135.0	24.1999323644
136.0	19.9999441028
137.0	16.0999550028
138.0	11.4999678591
139.0	8.09997736163
140.0	4.9999860257
141.0	3.49999021799
142.0	1.89999468977
143.0	0.0
144.0	0.0
145.0	0.0
146.0	0.0
147.0	0.0
148.0	0.0
149.0	0.0
150.0	0.0
151.0	0.0
152.0	1.49999580771
153.0	6.89998071547
154.0	12.6999645053
155.0	16.4999538848
156.0	19.9999441028
157.0	22.9999357182
158.0	25.6999281721
159.0	27.9999217439
160.0	30.6999141978
161.0	32.5999088876
162.0	34.1999044158
163.0	35.2999013414
164.0	36.8998968697
165.0	36.8998968697
166.0	37.1998960312
167.0	37.5998949133
168.0	37.5998949133
169.0	37.5998949133
170.0	37.1998960312
171.0	37.1998960312
172.0	36.8998968697
173.0	36.4998979876
174.0	36.4998979876
175.0	34.8999024594
176.0	33.3999066517
177.0	31.899910844
178.0	29.1999183901
179.0	24.9999301285
180.0	24.9999301285
181.0	26.0999270542
182.0	27.5999228619
183.0	29.1999183901
184.0	31.0999130799
185.0	32.299909726
186.0	34.1999044158
187.0	34.8999024594
